time,order,nn_distance
205,0.16751818097997592,4.250011163579052
206,0.16483254279759962,4.240339193704095
207,0.17983948622218024,4.225039183580415
208,0.19338180821902134,4.212258688143313
209,0.19646018535091264,4.198554813198087
210,0.20379039407746255,4.194413570787403
211,0.20518098382973463,4.210196660317143
212,0.19497808411607093,4.211363059657873
213,0.20531763915017062,4.209859133425571
214,0.19738771635709387,4.196264197088395
215,0.19189855802228667,4.193935538989711
216,0.21946662680514378,4.190289454326683
217,0.21841990930301006,4.184276176763175
218,0.2341062929653614,4.174760451755917
219,0.23204078642960066,4.170421226363064
220,0.24005783464965766,4.164400336242684
221,0.23569602713816948,4.1679072670064485
222,0.2380476083180562,4.163906881779376
223,0.25719488377935434,4.174500180053055
224,0.2580328026800641,4.185434590591575
225,0.26410332310936047,4.195367223646139
226,0.2791773921511427,4.205663770779436
227,0.2951867936588137,4.2158403499198895
228,0.3098078424703747,4.227235754409251
229,0.33083348015368097,4.243535446109055
230,0.3590286429775719,4.256198503187656
231,0.37080244025225056,4.266202044914304
232,0.383357300215999,4.2707136654329965
233,0.4097137980493023,4.275494124150598
234,0.4197008475893946,4.283604410825663
235,0.42193012605539143,4.282815250827665
236,0.4258656578517813,4.281539370518241
237,0.41409085431037146,4.284160920875592
238,0.41540713079619246,4.280616065441179
239,0.4039927444721513,4.265012995895976
240,0.3948161230169574,4.236217698401172
241,0.3893114971649805,4.2141217248126575
242,0.3748842718855544,4.205553865930966
243,0.3653044789867761,4.194592413054673
244,0.3767689937074218,4.1767092699093045
245,0.3631891720633599,4.144732925513968
246,0.36390234006281297,4.110631994152647
247,0.35436012708961206,4.09647594041265
248,0.3257018951120886,4.079167613559161
249,0.31528723867987485,4.055602170953136
250,0.3201659329968591,4.0323655973587735
251,0.3126722375512081,4.001142529315698
252,0.3030008356382526,3.9872375988463467
253,0.2953865963689426,3.9592472389750406
254,0.28730744195008573,3.93982063923754
255,0.27649613389467015,3.9176486479555397
256,0.26963451566039187,3.885762776418777
257,0.26997123908972115,3.8595412839738747
258,0.26496316268206943,3.8403368833303984
259,0.274162939571986,3.8213412472709245
260,0.2777029043980826,3.8106025330441327
261,0.2826566932811273,3.8200597343655223
262,0.29575281774021966,3.8163742712497464
263,0.2935640590781359,3.8083891403752848
264,0.2931909558600132,3.7965085371071314
265,0.3082884767590054,3.7828492137840843
266,0.3173711169024881,3.7768982574377907
267,0.320626534096274,3.7792341099767346
268,0.33451164339017886,3.7857665656268193
269,0.3417478668959169,3.789374681173789
270,0.35735738089454244,3.7799361131877918
271,0.36193935754377854,3.772792122849816
272,0.3621359318990821,3.769794072096417
273,0.367965505871519,3.7678712855434258
274,0.3777160943003747,3.753685464426011
275,0.3954740397883993,3.7431893597385066
276,0.4078898286799519,3.7378555353276988
277,0.4261715355838172,3.7134476830493663
278,0.4351607967468832,3.701290604007213
279,0.43446502663686865,3.6882690031390712
280,0.4315278321862093,3.680853482996254
281,0.4411298330740853,3.674852085633666
282,0.44482999989817273,3.6734202045286843
283,0.44843880377808376,3.6625284113820795
284,0.4509199758668602,3.649402460196668
285,0.4515065921055196,3.6405147368536954
286,0.46495377213457056,3.631857626464136
287,0.48300206997061773,3.6187181865698244
288,0.4988161538962374,3.601896676058183
289,0.5161584710988124,3.5891087350062234
290,0.527615557403359,3.568505586870639
291,0.5433726545601645,3.55543310428899
292,0.559422417369563,3.541726171090098
293,0.583357408600496,3.5330788961059802
294,0.5938115450064508,3.5236186624692674
295,0.6061908169203296,3.5061870899100014
296,0.6096877290038782,3.490064289059546
297,0.6214292594897841,3.4685538083380356
298,0.6304892054548802,3.4413965387569037
299,0.6232862742190804,3.4161765665459516
300,0.6161223100028329,3.4051669837681917
