0	1	2	10.058823529411766	9.921568627450982
0	2	2	9.952830188679245	54.93396226415093
0	3	2	10.028301886792457	100.04716981132077
0	4	2	10.076190476190476	144.9714285714286
0	5	2	10.028571428571428	190.11428571428576
0	6	2	55.05714285714285	10
0	7	2	55.08571428571428	54.83809523809524
0	8	2	55.09523809523808	100.18095238095239
0	9	2	55.066666666666656	145.08571428571418
0	10	2	54.95370370370372	189.97222222222217
0	11	2	99.94059405940594	10.247524752475254
0	12	2	100.07070707070707	55.131313131313135
0	13	2	100.14851485148515	100.04950495049503
0	14	2	99.88679245283018	144.88679245283018
0	15	2	100.09523809523806	190.14285714285708
0	16	2	144.97087378640776	10.067961165048542
0	17	2	144.9722222222222	55.04629629629629
0	18	2	144.97115384615387	100.01923076923077
0	19	2	144.847619047619	144.99999999999991
0	20	2	145.02912621359226	190.03883495145632
0	21	2	189.96039603960395	10.02970297029703
0	22	2	190.14285714285708	54.93333333333334
0	23	2	190.01904761904763	99.87619047619047
0	24	2	189.9803921568628	145.04901960784315
0	25	2	190	189.9065420560748
0	26	1	86	51
0	27	1	53	162
0	28	1	189.66666666666666	16.333333333333332
0	29	1	167	91
0	30	1	181.5	50.5
0	31	1	171.66666666666666	149.66666666666666
0	32	1	193.33333333333334	137.5
0	33	1	188	118.33333333333333
0	34	1	40	188.33333333333334
0	35	1	71	69.5
0	36	1	65	137
0	37	1	153.33333333333334	19
0	38	1	54.666666666666664	156
0	39	1	153.5	101.5
0	40	1	168	159
0	41	1	173	149
0	42	1	70.5	26
0	43	1	192.33333333333334	182.33333333333334
0	44	1	118	43
0	45	1	172.57142857142858	161.28571428571428
0	46	1	81	177
0	47	1	197.66666666666666	123.66666666666667
0	48	1	7.5	72
0	49	1	119.66666666666667	170
0	50	1	189	155
0	51	1	26	164
0	52	1	98	166
0	53	1	0	183
0	54	1	81	197
0	55	1	141.5	126.5
0	56	1	153	56.333333333333336
0	57	1	105	17
0	58	1	184	56
0	59	1	112.4	74.2
0	60	1	18.5	140.5
0	61	1	104	16
0	62	1	85	114
0	63	1	130.33333333333334	80.66666666666667
0	64	1	24.6	177.8
0	65	1	163	15
0	66	1	141.66666666666666	66
0	67	1	61.5	84
0	68	1	76.5	198.5
0	69	1	128	166
0	70	1	125.66666666666667	193
0	71	1	45.8	141.4
0	72	1	35	198
0	73	1	52	41.4
0	74	1	137.5	27.666666666666664
0	75	1	128.14285714285714	186.28571428571428
10	1	2	10.069999999999999	10.120000000000005
10	2	2	9.879999999999997	54.88000000000001
10	3	2	10.05	100.02000000000002
10	4	2	10.061224489795917	145.29591836734699
10	5	2	10.101010101010106	190.17171717171718
10	6	2	55.19	10.07
10	7	2	55.239999999999995	54.87999999999999
10	8	2	55.03000000000001	100.15000000000005
10	9	2	55.357894736842105	145.1473684210526
10	10	2	54.74	190.04
10	11	2	99.47368421052636	9.789473684210526
10	12	2	100.12	55.12000000000001
10	13	2	100.1717171717172	100.14141414141413
10	14	2	100.02000000000001	144.69000000000003
10	15	2	99.90999999999998	190.01999999999998
10	16	2	145.030303030303	10.111111111111112
10	17	2	144.82653061224494	55.112244897959215
10	18	2	144.82828282828288	100.010101010101
10	19	2	144.73999999999995	145.09999999999994
10	20	2	144.91000000000005	189.89999999999998
10	21	2	190.13684210526307	9.631578947368421
10	22	2	190.54945054945054	54.97802197802196
10	23	2	190.13000000000005	99.78
10	24	2	189.9347826086955	145.4782608695651
10	25	2	190.06593406593402	190.8241758241758
10	26	1	86.33333333333329	50.70370370370371
10	27	1	51.81818181818184	161
10	28	1	188.28865979381453	19.02061855670102
10	29	1	168.58389261744975	90.8255033557047
10	30	1	181.95384615384617	51.26153846153847
10	31	1	171.59139784946237	152.09677419354844
10	32	1	195.39837398373984	135.9918699186992
10	33	1	187.04761904761898	118.08571428571429
10	34	1	40.300000000000004	188.95714285714288
10	35	1	72.57575757575763	69.31060606060608
10	36	1	65.69607843137257	135.50000000000006
10	37	1	152.26724137931026	19.39655172413794
10	38	1	55.56410256410257	155.923076923077
10	39	1	155.88235294117644	102.62184873949577
10	40	1	167.56862745098036	157.97058823529412
10	41	1	172.79999999999993	147.08235294117645
10	42	1	69.96202531645572	27.037974683544316
10	43	1	190.02631578947373	181.8508771929825
10	44	1	117.10714285714286	42.214285714285715
10	45	1	173.39999999999992	164.4666666666667
10	46	1	81.58620689655166	178.23448275862066
10	47	1	198.84516129032258	123.96129032258068
10	48	1	4.209944751381213	73.12154696132595
10	49	1	117.00617283950618	170.38271604938274
10	50	1	187.6933333333333	156.48000000000002
10	51	1	27.321917808219183	162.86301369863006
10	52	1	98.65957446808508	165.2127659574468
10	53	1	198.65714285714284	182.47142857142862
10	54	1	82.49999999999997	198.75555555555553
10	55	1	142.70833333333323	127.28645833333331
10	56	1	154.5058823529412	55.65882352941177
10	57	1	105.94999999999999	16.749999999999996
10	58	1	183.95238095238096	59.23809523809525
10	59	1	111.92799999999997	74.50400000000002
10	60	1	18.33009708737865	139.28155339805818
10	61	1	103.92307692307693	15.923076923076918
10	62	1	83.30851063829786	113.43617021276597
10	63	1	132.15789473684217	82.73684210526312
10	64	1	24.287234042553177	177.84574468085108
10	65	1	163.60975609756093	13.284552845528454
10	66	1	142.66949152542375	66.31355932203394
10	67	1	61.10055865921789	84.77653631284916
10	68	1	74.44444444444444	197.77777777777771
10	69	1	126.8736842105263	163.17894736842095
10	70	1	126.63636363636363	194.87878787878793
10	71	1	46.24581005586588	140.18435754189943
10	72	1	35.01639344262295	0.09836065573767883
10	73	1	51.25373134328359	41.37313432835823
10	74	1	138.4782608695652	28.224637681159425
10	75	1	129.69791666666666	186.4375
20	1	2	10.069999999999999	10.120000000000005
20	2	2	9.879999999999997	54.88000000000001
20	3	2	10.05	100.02000000000002
20	4	2	9.877551020408166	145.44897959183658
20	5	2	10.141414141414144	190.1717171717171
20	6	2	55.19	10.07
20	7	2	55.21000000000002	54.949999999999996
20	8	2	55.03000000000001	100.15000000000005
20	9	2	55.27083333333334	145.02083333333334
20	10	2	54.74	190.04
20	11	2	99.37234042553192	9.81914893617021
20	12	2	100.12	55.12000000000001
20	13	2	100.12	100.12000000000003
20	14	2	100.02000000000001	144.69000000000003
20	15	2	99.90999999999998	190.01999999999998
20	16	2	144.85858585858594	10.070707070707071
20	17	2	144.70408163265304	55.08163265306123
20	18	2	144.69072164948446	100.03092783505156
20	19	2	144.73999999999995	145.09999999999994
20	20	2	144.98999999999995	189.83
20	21	2	190.14141414141412	9.82828282828283
20	22	2	190.63636363636365	54.84090909090908
20	23	2	190.13000000000005	99.78
20	24	2	189.9791666666666	145.2708333333333
20	25	2	190.12631578947364	190.6105263157894
20	26	1	87.10499999999999	50.95
20	27	1	49.91584158415843	163.51980198019803
20	28	1	188.5678391959799	19.648241206030143
20	29	1	169.15920398009953	90.57213930348261
20	30	1	179.4449999999999	50.885000000000005
20	31	1	169.05527638190955	151.58793969849248
20	32	1	195.66169154228857	135.67164179104478
20	33	1	186.81094527363177	117.228855721393
20	34	1	40.54228855721393	188.31840796019898
20	35	1	72.85074626865672	69.46268656716416
20	36	1	65.27860696517415	135.09452736318414
20	37	1	152.94527363184082	20.119402985074615
20	38	1	56.99502487562191	154.9452736318408
20	39	1	156.44278606965176	102.97512437810947
20	40	1	166.51000000000005	159.63500000000008
20	41	1	173.62499999999983	145.7300000000001
20	42	1	70.90099009900987	26.227722772277236
20	43	1	186.30499999999998	181.31500000000008
20	44	1	116.23880597014929	42.11442786069649
20	45	1	174.49253731343288	167.35323383084582
20	46	1	81.457711442786	177.96517412935313
20	47	1	0.06965174129353394	123.51741293532338
20	48	1	4.208955223880599	73.31343283582092
20	49	1	117.12437810945272	170.1741293532338
20	50	1	188.68000000000006	157.705
20	51	1	27.562189054726375	163.30845771144283
20	52	1	98.1542288557214	163.89552238805987
20	53	1	0.24875621890547212	182.07960199004978
20	54	1	84.09452736318407	197.83582089552237
20	55	1	142.7164179104477	127.0547263681592
20	56	1	155.49999999999997	55.379999999999974
20	57	1	107.63313609467454	19.65088757396449
20	58	1	185.1534653465347	63.92079207920792
20	59	1	111.79104477611942	74.91044776119405
20	60	1	18.870646766169145	137.9303482587065
20	61	1	103.1129032258064	16.505376344086013
20	62	1	84.18905472636813	113.89054726368158
20	63	1	132.71144278606965	82.76616915422879
20	64	1	23.900990099009906	177.96039603960403
20	65	1	163.21999999999997	12.994999999999996
20	66	1	142.81188118811883	66.81683168316833
20	67	1	60.73134328358208	84.49253731343282
20	68	1	73.70646766169155	199.5870646766169
20	69	1	127.28358208955225	162.96019900497515
20	70	1	125.51741293532339	195.96019900497498
20	71	1	46.11940298507464	139.56218905472642
20	72	1	34.237623762376245	0.4999999999999716
20	73	1	50.87999999999997	41.88999999999999
20	74	1	137.79601990049753	27.82089552238807
20	75	1	130.5671641791045	185.94527363184085
30	1	2	10.069999999999999	10.120000000000005
30	2	2	9.879999999999997	54.88000000000001
30	3	2	10.05	100.02000000000002
30	4	2	9.8469387755102	145.43877551020395
30	5	2	10.141414141414144	190.1717171717171
30	6	2	55.19	10.07
30	7	2	55.21000000000002	54.949999999999996
30	8	2	55.03000000000001	100.15000000000005
30	9	2	55.27083333333334	145.02083333333334
30	10	2	54.74	190.04
30	11	2	99.38947368421054	9.873684210526319
30	12	2	100.12	55.12000000000001
30	13	2	100.12	100.12000000000003
30	14	2	100.02000000000001	144.69000000000003
30	15	2	99.90999999999998	190.01999999999998
30	16	2	144.84693877551018	10.02040816326531
30	17	2	144.73737373737384	55.01010101010101
30	18	2	144.69072164948446	100.03092783505156
30	19	2	144.73999999999995	145.09999999999994
30	20	2	144.98999999999995	189.83
30	21	2	190.14141414141412	9.82828282828283
30	22	2	190.63636363636365	54.84090909090908
30	23	2	190.13000000000005	99.78
30	24	2	189.9791666666666	145.2708333333333
30	25	2	190.12631578947364	190.6105263157894
30	26	1	86.98499999999999	51.18500000000001
30	27	1	49.75621890547265	163.71144278606963
30	28	1	188.91044776119395	20.33333333333333
30	29	1	169.17910447761204	90.7014925373134
30	30	1	178.99004975124373	51.08955223880596
30	31	1	168.13930348258702	151.13432835820905
30	32	1	195.995	135.15500000000003
30	33	1	187.67661691542276	117.59701492537314
30	34	1	40.3731343283582	188.636815920398
30	35	1	72.56999999999996	69.21
30	36	1	64.86000000000003	135.14999999999986
30	37	1	152.99499999999992	20.075000000000014
30	38	1	56.94527363184081	154.96517412935322
30	39	1	156.2288557213931	103.24378109452742
30	40	1	166.65671641791045	159.5771144278607
30	41	1	173.726368159204	145.55223880597023
30	42	1	70.94029850746274	26.12935323383086
30	43	1	186.0497512437811	180.72139303482595
30	44	1	115.81592039800995	42.681592039800975
30	45	1	175.1249999999999	167.44499999999994
30	46	1	81.21	178.16999999999996
30	47	1	0.3333333333333326	123.51243781094527
30	48	1	4.014925373134328	73.16915422885573
30	49	1	117.15999999999998	170.18999999999997
30	50	1	188.66666666666669	157.78606965174131
30	51	1	27.54726368159203	163.90547263681586
30	52	1	97.89552238805966	163.67164179104486
30	53	1	0.5400000000000005	181.73000000000008
30	54	1	84.044776119403	197.8955223880597
30	55	1	142.42786069651743	126.17412935323382
30	56	1	155.75124378109467	55.15920398009953
30	57	1	108.6732673267327	19.896039603960393
30	58	1	184.98009950248755	63.90547263681592
30	59	1	111.88059701492533	75.15422885572141
30	60	1	19.62189054726369	137.96517412935333
30	61	1	102.99502487562191	15.567164179104461
30	62	1	84.06	114.04499999999999
30	63	1	132.35820895522394	82.2587064676617
30	64	1	23.35820895522387	177.80597014925377
30	65	1	163.53731343283573	13.402985074626862
30	66	1	142.84079601990047	66.97014925373136
30	67	1	60.78499999999999	84.43000000000002
30	68	1	73.59499999999997	199.03
30	69	1	127.12499999999999	162.51999999999987
30	70	1	125.4179104477612	195.89054726368164
30	71	1	45.74129353233832	139.56218905472647
30	72	1	34.21890547263682	0.44776119402993686
30	73	1	50.73134328358207	41.940298507462686
30	74	1	137.98507462686558	27.31840796019902
30	75	1	130.5273631840797	185.89552238805965
40	1	2	10.069999999999999	10.120000000000005
40	2	2	9.879999999999997	54.88000000000001
40	3	2	10.05	100.02000000000002
40	4	2	9.858585858585856	145.3838383838383
40	5	2	10.120000000000005	190.11999999999992
40	6	2	55.19	10.07
40	7	2	55.21000000000002	54.949999999999996
40	8	2	55.03000000000001	100.15000000000005
40	9	2	55.27083333333334	145.02083333333334
40	10	2	54.74	190.04
40	11	2	99.38947368421054	9.873684210526319
40	12	2	100.12	55.12000000000001
40	13	2	100.12	100.12000000000003
40	14	2	100.02000000000001	144.69000000000003
40	15	2	99.90999999999998	190.01999999999998
40	16	2	144.87999999999997	10.12
40	17	2	144.7900000000001	55
40	18	2	144.69072164948446	100.03092783505156
40	19	2	144.73999999999995	145.09999999999994
40	20	2	144.98999999999995	189.83
40	21	2	190.1199999999999	9.879999999999999
40	22	2	190.63636363636365	54.84090909090908
40	23	2	190.13000000000005	99.78
40	24	2	189.9791666666666	145.2708333333333
40	25	2	190.12631578947364	190.6105263157894
40	26	1	86.45499999999998	51.80999999999998
40	27	1	49.85499999999996	163.94499999999988
40	28	1	190.26130653266333	20.964824120603016
40	29	1	168.98009950248752	90.41293532338305
40	30	1	178.49499999999992	51.394999999999975
40	31	1	167.84500000000003	151.53999999999994
40	32	1	196.39	135.10000000000008
40	33	1	188.06965174129348	117.69154228855714
40	34	1	40.47500000000001	188.305
40	35	1	72.33830845771145	68.73631840796023
40	36	1	64.28500000000004	134.82000000000002
40	37	1	152.92499999999993	20.359999999999992
40	38	1	56.78000000000001	155.13500000000002
40	39	1	156.02499999999998	103.21500000000002
40	40	1	167.12	159.62500000000003
40	41	1	173.52238805970143	144.82587064676608
40	42	1	72.56716417910448	25.60199004975125
40	43	1	185.8000000000001	180.55
40	44	1	115.5	42.925000000000004
40	45	1	175.60804020100497	167.6934673366834
40	46	1	81.7860696517412	178.6069651741293
40	47	1	0.5124378109452717	123.75124378109456
40	48	1	4.299999999999997	72.62500000000001
40	49	1	117.245	170.555
40	50	1	188.01999999999998	157.585
40	51	1	27.675000000000004	164.57
40	52	1	97.91044776119402	163.23383084577105
40	53	1	0.7164179104477607	181.65174129353233
40	54	1	84.03500000000001	197.79
40	55	1	142.36999999999998	124.97500000000005
40	56	1	155.83500000000006	55.389999999999986
40	57	1	108.95522388059703	19.328358208955226
40	58	1	185.29353233830852	64.08457711442787
40	59	1	111.86	76.45499999999996
40	60	1	19.999999999999993	137.29499999999996
40	61	1	103.14999999999996	15.345000000000004
40	62	1	83.73631840796024	114.49751243781094
40	63	1	132.6915422885572	82.67164179104479
40	64	1	22.755	176.85999999999996
40	65	1	163.76500000000007	12.994999999999996
40	66	1	142.90049751243782	67.51243781094531
40	67	1	60.785000000000025	83.96499999999997
40	68	1	73.33000000000001	198.88500000000005
40	69	1	127.47499999999997	162.525
40	70	1	125.27500000000006	196.34
40	71	1	45.26999999999998	139.69000000000005
40	72	1	33.691542288557216	199.49253731343293
40	73	1	51.35000000000006	41.56500000000002
40	74	1	138.2849999999999	26.975000000000012
40	75	1	130.42288557213934	186.17910447761193
50	1	2	10.069999999999999	10.120000000000005
50	2	2	9.879999999999997	54.88000000000001
50	3	2	10.05	100.02000000000002
50	4	2	9.858585858585856	145.3838383838383
50	5	2	10.120000000000005	190.11999999999992
50	6	2	55.19	10.07
50	7	2	55.21000000000002	54.949999999999996
50	8	2	55.03000000000001	100.15000000000005
50	9	2	55.27083333333334	145.02083333333334
50	10	2	54.74	190.04
50	11	2	99.38947368421054	9.873684210526319
50	12	2	100.12	55.12000000000001
50	13	2	100.12	100.12000000000003
50	14	2	100.02000000000001	144.69000000000003
50	15	2	99.90999999999998	190.01999999999998
50	16	2	144.87999999999997	10.12
50	17	2	144.7900000000001	55
50	18	2	144.69072164948446	100.03092783505156
50	19	2	144.73999999999995	145.09999999999994
50	20	2	144.98999999999995	189.83
50	21	2	190.1199999999999	9.879999999999999
50	22	2	190.63636363636365	54.84090909090908
50	23	2	190.13000000000005	99.78
50	24	2	189.9791666666666	145.2708333333333
50	25	2	190.12631578947364	190.6105263157894
50	26	1	85.45273631840803	52.6716417910448
50	27	1	49.82499999999999	163.97000000000006
50	28	1	191.63	22.080000000000013
50	29	1	168.85500000000002	90.06000000000004
50	30	1	177.79999999999998	51.88499999999999
50	31	1	167.62311557788937	151.51256281407032
50	32	1	196.945	135.0250000000002
50	33	1	188.88557213930343	117.46268656716421
50	34	1	40.02000000000002	188.01000000000002
50	35	1	72.30845771144277	69.3432835820896
50	36	1	63.385	134.17000000000002
50	37	1	153.40298507462708	20.995024875621883
50	38	1	57.259999999999984	155.35500000000008
