0	1	1	100	99.66666666666667
0	2	1	86	166
0	3	1	42	147
0	4	1	111.5	150.5
0	5	1	168	76.4
0	6	1	19	173.75
0	7	1	95	62
0	8	1	89	24.333333333333332
0	9	1	188.6	64.6
0	10	1	129	93.5
0	11	1	84	57.5
0	12	1	62.5	45
0	13	1	153.75	159.25
0	14	1	11	46.5
0	15	1	20	92
0	16	1	114.5	119.5
0	17	1	5	85.75
0	18	1	144	192
0	19	1	42.5	120
0	20	1	50.666666666666664	44.333333333333336
0	21	1	103.85714285714285	111.71428571428571
0	22	1	112	24
0	23	1	40	162.5
0	24	1	121.25	59
0	25	1	195	168
0	26	1	180.5	131.5
0	27	1	41.666666666666664	19.333333333333332
0	28	1	67.5	125.5
0	29	1	3	96
0	30	1	182.5	28
0	31	1	14	55.5
0	32	1	123.5	164
0	33	1	129	56
0	34	1	9	160
0	35	1	114	123.75
0	36	1	113	168
0	37	1	83	101.5
0	38	1	56.6	63.4
0	39	1	2	149
0	40	1	160	163
0	41	1	146	86
0	42	1	127	66.5
0	43	1	181	101
0	44	1	171.33333333333334	157.33333333333334
0	45	1	167	31
0	46	1	135	1
0	47	1	34.8	28.2
0	48	1	135.33333333333334	20.666666666666668
0	49	1	89.8	64.6
0	50	1	104.5	140.5
0	51	1	76	135
0	52	1	162.8	12.4
0	53	1	131	116
0	54	1	64	83
0	55	1	26	141
0	56	1	86	88
0	57	1	172	187.5
0	58	1	93.5	98.16666666666667
0	59	1	17	23
0	60	1	6.666666666666667	18
0	61	1	59	104
0	62	1	98.5	12.5
0	63	1	183	56
0	64	1	38	40
0	65	1	107	168
0	66	1	187.33333333333334	162.66666666666666
0	67	1	15	103
0	68	1	195	71
0	69	1	14.299999999999997	41.1
0	70	1	85.5	135.5
0	71	1	30.71428571428571	46.714285714285715
0	72	1	36	121.33333333333333
0	73	1	115.25	51.49999999999999
0	74	1	192	49
0	75	1	139.5	29
0	76	1	92	8.5
0	77	1	141	12
0	78	1	86.5	45.5
0	79	1	139	101
0	80	1	159	155.25
10	1	1	101.70731707317071	95.34756097560971
10	2	1	84.81818181818187	166.20454545454547
10	3	1	40.4812030075188	147.4887218045113
10	4	1	113.20930232558143	151.65891472868213
10	5	1	167.0238095238095	78.46031746031743
10	6	1	17.721854304635748	174.6953642384106
10	7	1	94.94871794871794	60.61538461538462
10	8	1	89.45255474452554	23.23357664233576
10	9	1	188.04838709677426	65.16129032258067
10	10	1	129.04310344827587	95.24137931034484
10	11	1	84.76666666666665	56.966666666666676
10	12	1	61.74444444444446	46.12222222222222
10	13	1	150.63636363636365	158.35353535353536
10	14	1	10.468085106382977	46.68085106382979
10	15	1	20.97402597402597	92.29870129870127
10	16	1	114.87999999999998	120.61333333333336
10	17	1	6.304964539007094	83.76595744680853
10	18	1	143.72180451127818	191.67669172932335
10	19	1	43.05050505050506	119.36363636363639
10	20	1	50.781250000000014	43.010416666666664
10	21	1	104.95483870967745	113.52258064516136
10	22	1	111.23913043478264	22.67391304347825
10	23	1	40.40236686390531	162.08875739644972
10	24	1	120.84158415841581	55.88118811881188
10	25	1	196.4935064935065	169.9025974025974
10	26	1	179.2068965517241	132.4597701149425
10	27	1	41.42657342657344	18.657342657342657
10	28	1	65.70866141732286	127.12598425196849
10	29	1	4.662499999999999	93.63749999999999
10	30	1	181.82442748091603	27.358778625954187
10	31	1	13.636363636363635	54.57954545454546
10	32	1	122.6836734693878	164.24489795918376
10	33	1	131.12499999999991	55.57031249999999
10	34	1	8.676470588235295	160
10	35	1	116.18279569892476	127.72043010752681
10	36	1	113.15533980582524	168.24271844660188
10	37	1	81.25694444444441	101.7638888888889
10	38	1	55.57831325301205	63.144578313253
10	39	1	0.8333333333333331	149.3666666666667
10	40	1	158.64583333333334	163.23958333333331
10	41	1	147.2051282051282	84.12820512820515
10	42	1	125.95505617977528	66.47191011235961
