0	1	2	9.92307692307692	9.961538461538462
0	2	2	10.076190476190476	99.97142857142858
0	3	2	9.989999999999998	189.99999999999997
0	4	2	99.96190476190479	10.04761904761905
0	5	2	99.93333333333338	99.9142857142857
0	6	2	100	189.99999999999994
0	7	2	189.98130841121494	10.018691588785044
0	8	2	189.8190476190476	100.01904761904761
0	9	2	189.92307692307693	189.9519230769231
0	10	1	41.666666666666664	182
0	11	1	96.66666666666667	55.666666666666664
0	12	1	149	147
0	13	1	169.66666666666669	143.16666666666666
0	14	1	25	77
0	15	1	159.5	187.5
0	16	1	113.33333333333333	156
0	17	1	77.5	157.5
0	18	1	162.33333333333334	170.66666666666666
0	19	1	176	89
0	20	1	80	68.5
0	21	1	57.5	86
0	22	1	157.33333333333334	86
0	23	1	80	42
0	24	1	50.666666666666664	10.666666666666666
0	25	1	119.16666666666666	173.16666666666666
0	26	1	18.5	165
0	27	1	15.6	119.2
0	28	1	198.5	151
0	29	1	52	163
0	30	1	199	163
0	31	1	54	29
0	32	1	116.75	169
0	33	1	58.5	106.5
0	34	1	44.166666666666664	4.5
0	35	1	154	101
0	36	1	146	105.75
0	37	1	58.333333333333336	124.66666666666667
0	38	1	19.5	55
0	39	1	89	2
0	40	1	193	123
0	41	1	150	130
0	42	1	152.5	54
0	43	1	3	126
0	44	1	89	16
0	45	1	145	157
0	46	1	61	127
0	47	1	65	39.75
0	48	1	196	117
0	49	1	103.5	88
0	50	1	143.5	67
0	51	1	82.33333333333333	35
0	52	1	128.5	53.5
0	53	1	72	134.6
0	54	1	160.66666666666666	169
0	55	1	179	103
0	56	1	69	164
0	57	1	134.5	177.5
0	58	1	34.5	26
0	59	1	198	182
10	1	2	10.000000000000004	10.000000000000002
10	2	2	9.930000000000007	100.12
10	3	2	10.02	190.08999999999995
10	4	2	99.92929292929287	9.858585858585855
10	5	2	100.12	99.88
10	6	2	100.12	189.88
10	7	2	190.09999999999997	10.070000000000004
10	8	2	189.96938775510202	99.82653061224485
10	9	2	189.76	190.07000000000002
10	10	1	42.44628099173551	181.4793388429752
10	11	1	96.10344827586208	55.63793103448276
10	12	1	151.07000000000008	145.34999999999997
10	13	1	171.03726708074535	144.16149068322974
10	14	1	26.308270676691734	78.31578947368422
10	15	1	159.17142857142855	187.29523809523803
10	16	1	115.0833333333333	153.83333333333331
10	17	1	77.51034482758621	157.46896551724137
10	18	1	163.1684210526316	170.18947368421047
10	19	1	175.7184466019417	89.83495145631068
10	20	1	78.9230769230769	69.75213675213679
10	21	1	56.12389380530972	85.13274336283185
10	22	1	158.69285714285712	87.82857142857146
10	23	1	77.68750000000003	41.20833333333333
10	24	1	49.71428571428571	8.476190476190476
10	25	1	120.24242424242424	175.27272727272728
10	26	1	16.70108695652173	167.38586956521746
10	27	1	17.36309523809523	118.36309523809524
10	28	1	199.31132075471697	149.16981132075472
10	29	1	51.543147208121816	162.99999999999997
10	30	1	197.2406015037594	161.0451127819548
10	31	1	55.44736842105264	29.824561403508774
10	32	1	115.11627906976742	165.5968992248062
10	33	1	60.30864197530866	106.30246913580247
10	34	1	44.93203883495145	1.174757281553397
10	35	1	155.81818181818176	102.17424242424235
10	36	1	146.82499999999993	106.45000000000002
10	37	1	55.988888888888894	125.16666666666671
10	38	1	18.38372093023255	53.25581395348837
10	39	1	89.17322834645667	0.4724409448818906
10	40	1	194.1318681318681	122.80219780219781
10	41	1	149.19480519480516	128.96103896103898
10	42	1	153.34313725490193	53.87254901960782
10	43	1	2.815789473684211	127.94736842105266
10	44	1	89.86178861788622	15.674796747967472
10	45	1	145.1071428571429	157.64285714285717
10	46	1	61.73626373626374	127.93406593406593
10	47	1	64.29936305732483	39.79617834394903
10	48	1	195.5625	115.76785714285715
10	49	1	103.98765432098767	87.09876543209879
10	50	1	145.12799999999996	65.11199999999995
10	51	1	83.17525773195877	36.54639175257732
10	52	1	127.84558823529406	52.492647058823565
10	53	1	73.11834319526629	134.25443786982243
10	54	1	158.6630434782608	167.15217391304347
10	55	1	178.3538461538462	103.38461538461542
10	56	1	66.69841269841272	163.93650793650795
10	57	1	135.15	177.80833333333328
10	58	1	34.8291457286432	25.633165829145725
10	59	1	198.95535714285714	184.56250000000003
20	1	2	10.000000000000004	10.000000000000002
20	2	2	9.930000000000007	100.12
20	3	2	10.141414141414144	190.38383838383834
20	4	2	100.0208333333333	9.729166666666666
20	5	2	100.09090909090908	99.92929292929294
20	6	2	100.12	189.88
20	7	2	190.09999999999997	10.070000000000004
20	8	2	190.02083333333334	99.72916666666663
20	9	2	189.4742268041237	190.21649484536078
20	10	1	42.805970149253746	181.6169154228855
20	11	1	96.23383084577115	55.41293532338308
20	12	1	151.93532338308458	144.95522388059703
20	13	1	171.43283582089555	144.363184079602
20	14	1	25.671641791044774	78.1990049751244
20	15	1	158.59203980099502	188.11940298507463
20	16	1	114.38805970149255	153.57213930348263
20	17	1	77.48258706467657	157.85074626865668
20	18	1	163.4726368159203	170.00995024875633
