0	1	2	9.971428571428568	9.933333333333335
0	2	2	9.962264150943401	39.9622641509434
0	3	2	9.686868686868689	69.8888888888889
0	4	2	9.82857142857143	100.00952380952378
0	5	2	10.028571428571425	130.19047619047623
0	6	2	10	160.0934579439252
0	7	2	10.125000000000002	189.9038461538461
0	8	2	40.14285714285713	9.904761904761909
0	9	2	40.03921568627452	39.85294117647059
0	10	2	40.1747572815534	69.9126213592233
0	11	2	40.11764705882352	99.84313725490193
0	12	2	39.86666666666668	129.99999999999991
0	13	2	39.99056603773584	159.9716981132075
0	14	2	39.92523364485982	189.9252336448598
0	15	2	70.25999999999999	10.180000000000001
0	16	2	70.06666666666669	39.82857142857142
0	17	2	70.09433962264156	70.12264150943398
0	18	2	69.86138613861388	100.09900990099013
0	19	2	69.95283018867926	130.1226415094339
0	20	2	70.13333333333334	160.16190476190468
0	21	2	69.77	189.90000000000003
0	22	2	100.08910891089108	10.039603960396038
0	23	2	99.93457943925233	40.08411214953269
0	24	2	100.18446601941748	69.98058252427185
0	25	2	99.78846153846152	100.00961538461534
0	26	2	100.01941747572815	129.79611650485424
0	27	2	100.06796116504857	159.91262135922332
0	28	2	99.92156862745095	189.74509803921572
0	29	2	129.90654205607478	10.000000000000002
0	30	2	129.8613861386139	40.16831683168315
0	31	2	129.88118811881185	70.01980198019803
0	32	2	129.9439252336448	100
0	33	2	130.0679611650486	130.0388349514563
0	34	2	130	160.05607476635515
0	35	2	130.06730769230768	190.0961538461538
0	36	2	160.00000000000006	10.135922330097088
0	37	2	160.04716981132088	40.028301886792455
0	38	2	160.04672897196264	69.90654205607471
0	39	2	159.96226415094338	99.96226415094335
0	40	2	160.02912621359226	129.88349514563112
0	41	2	159.95283018867926	160.1226415094339
0	42	2	159.82178217821797	190.04950495049513
0	43	2	190.06796116504853	10.019417475728156
0	44	2	190.04716981132088	39.97169811320755
0	45	2	190.0462962962963	69.97222222222226
0	46	2	189.91176470588238	100.28431372549022
0	47	2	190.02884615384613	130.04807692307693
0	48	2	190.01869158878503	159.9813084112149
0	49	2	190.1862745098038	189.97058823529406
0	50	1	27	111
0	51	1	131	124
0	52	1	2.6666666666666665	118.66666666666667
0	53	1	150.5	98.5
0	54	1	50	36
0	55	1	50	131.33333333333334
0	56	1	155.11111111111111	169.22222222222223
0	57	1	61	54
0	58	1	71	32.666666666666664
0	59	1	187	166
0	60	1	53	30.666666666666668
0	61	1	22	73.5
0	62	1	44.333333333333336	50.66666666666667
0	63	1	79	88
0	64	1	101.5	110.75
0	65	1	58.75	197
0	66	1	63.5	2.5
0	67	1	15.4	144.2
0	68	1	191.66666666666666	48.666666666666664
0	69	1	164.5	23
0	70	1	159.8	136.8
0	71	1	86	122.5
0	72	1	163.66666666666666	141.33333333333334
0	73	1	108	35
0	74	1	70.5	124
0	75	1	35.5	35.5
0	76	1	183	88
0	77	1	76.85714285714286	57.142857142857146
0	78	1	187	196.2
0	79	1	94.5	143.5
0	80	1	148	127
0	81	1	134.5	23.5
0	82	1	178.66666666666666	181.66666666666666
0	83	1	174.6	90.8
0	84	1	114.5	66.5
0	85	1	88.5	115.5
0	86	1	74.5	171.5
0	87	1	53	40
0	88	1	1.3333333333333333	99
0	89	1	23.5	169
0	90	1	196.5	182.5
0	91	1	34.333333333333336	162
0	92	1	95.5	20.5
0	93	1	143	171
0	94	1	80	109
0	95	1	113.5	107
0	96	1	153.33333333333334	51
0	97	1	13.5	120.5
0	98	1	77.2	183.2
0	99	1	143.8	91
10	1	2	10.02	9.81
10	2	2	9.970000000000002	40.18999999999998
10	3	2	9.640000000000004	69.92000000000003
10	4	2	9.979591836734695	100.14285714285718
10	5	2	9.843750000000004	130.55208333333326
10	6	2	10.02	160.04999999999995
10	7	2	10.150000000000002	189.81999999999996
10	8	2	40.110000000000014	9.879999999999999
10	9	2	40.444444444444436	40.41111111111111
10	10	2	40.26000000000001	69.95999999999998
10	11	2	40.19	99.98000000000002
10	12	2	39.673684210526304	129.71578947368417
10	13	2	40.51086956521739	159.608695652174
10	14	2	39.95	190.03
10	15	2	70.37113402061858	10.268041237113405
10	16	2	69.94505494505496	40.46153846153845
10	17	2	70.18999999999998	69.98000000000002
10	18	2	69.80999999999995	99.98000000000005
10	19	2	69.84615384615384	130.81318681318677
10	20	2	70.24242424242424	159.98989898989896
10	21	2	69.72916666666669	190.02083333333326
10	22	2	100.00000000000003	9.500000000000002
10	23	2	99.72916666666669	40.27083333333333
10	24	2	100.12	69.88
10	25	2	99.77659574468086	99.58510638297874
10	26	2	100.06060606060608	129.89898989898987
10	27	2	100.12	159.88
10	28	2	100.05000000000001	189.69000000000003
10	29	2	130.0299999999999	10.180000000000001
10	30	2	129.87999999999997	40.120000000000005
10	31	2	129.8499999999999	69.96999999999998
10	32	2	129.8	99.95000000000003
10	33	2	130	130.51063829787233
