0	1	2	9.972222222222223	9.953703703703702
0	2	2	10.237623762376234	39.75247524752474
0	3	2	9.95192307692308	69.98076923076921
0	4	2	10.201923076923077	99.95192307692305
0	5	2	9.861386138613861	129.98019801980195
0	6	2	9.97169811320755	160.04716981132077
0	7	2	10.00970873786407	189.97087378640782
0	8	2	39.92523364485982	9.925233644859812
0	9	2	40.11538461538457	40.04807692307691
0	10	2	40.02777777777778	69.95370370370372
0	11	2	39.952830188679236	100.12264150943399
0	12	2	39.97169811320755	129.8962264150943
0	13	2	40.0679611650485	159.99029126213594
0	14	2	40.09708737864076	189.99999999999997
0	15	2	70	10.000000000000004
0	16	2	69.79807692307692	40.06730769230771
0	17	2	70.15686274509804	69.90196078431372
0	18	2	70.08571428571425	99.99047619047617
0	19	2	70.19417475728156	129.9611650485437
0	20	2	69.99999999999997	159.95145631067962
0	21	2	70.00000000000004	189.99999999999997
0	22	2	100.04807692307689	9.874999999999998
0	23	2	99.85576923076924	40.12500000000001
0	24	2	99.83809523809522	69.9142857142857
0	25	2	99.95283018867926	99.93396226415095
0	26	2	100.16504854368925	130.08737864077668
0	27	2	99.96999999999998	159.96999999999997
0	28	2	100.17142857142856	189.9714285714286
0	29	2	130.0485436893205	10.23300970873786
0	30	2	130.02830188679255	40.04716981132077
0	31	2	129.87619047619046	69.9809523809524
0	32	2	129.9714285714286	100.07619047619046
0	33	2	129.9142857142857	129.88571428571422
0	34	2	129.85436893203882	159.9320388349514
0	35	2	129.8316831683169	189.90099009900987
0	36	2	160.14563106796118	9.951456310679612
0	37	2	159.98058252427182	40.203883495145625
0	38	2	159.97169811320754	69.99056603773585
0	39	2	159.98130841121494	99.98130841121495
0	40	2	160.12871287128715	129.99999999999991
0	41	2	159.92380952380952	159.92380952380952
0	42	2	159.98095238095252	189.98095238095237
0	43	2	189.87735849056602	9.90566037735849
0	44	2	189.95370370370372	40.027777777777786
0	45	2	189.88679245283018	70.05660377358492
0	46	2	189.89523809523808	100.13333333333335
0	47	2	189.95283018867926	130.02830188679238
0	48	2	189.9519230769232	160.0288461538462
0	49	2	190.2199999999999	190.04
0	50	1	114.4	91.8
0	51	1	151.5	105
0	52	1	109.41666666666666	16.583333333333336
0	53	1	71	170
0	54	1	9.75	176.5
