0	1	2	9.953703703703708	10.02777777777778
0	2	2	10.125000000000002	54.99999999999999
0	3	2	9.932692307692308	99.78846153846149
0	4	2	9.900990099009904	144.99999999999994
0	5	2	10.196078431372548	189.91176470588235
0	6	2	54.92523364485982	10.018691588785048
0	7	2	54.9423076923077	54.99038461538461
0	8	2	54.798076923076934	100.04807692307695
0	9	2	55.252427184466	145.17475728155344
0	10	2	55.07547169811321	190.0471698113207
0	11	2	100.04716981132076	10.122641509433956
0	12	2	100.02777777777777	55.0462962962963
0	13	2	99.95283018867926	99.93396226415095
0	14	2	99.89523809523808	145.0095238095237
0	15	2	100.14285714285714	189.90476190476184
0	16	2	144.77450980392157	9.941176470588234
0	17	2	145.089108910891	54.960396039603964
0	18	2	145.04901960784312	99.98039215686275
0	19	2	145	145.05607476635515
0	20	2	145.0462962962963	190.0277777777778
0	21	2	190.0194174757282	10.087378640776697
0	22	2	190.01904761904763	55.019047619047605
0	23	2	190.01886792452834	100.11320754716982
0	24	2	189.97087378640776	144.9320388349514
0	25	2	189.93203883495156	190.00970873786417
0	26	1	8	125.5
0	27	1	5	158
0	28	1	122.5	1
0	29	1	39.666666666666664	49.333333333333336
0	30	1	17	71
0	31	1	6.5	73.5
0	32	1	113	12
0	33	1	130.75	86.5
0	34	1	51	18
0	35	1	129	40
0	36	1	0.5	39
0	37	1	56	161.66666666666666
0	38	1	82.66666666666667	130.33333333333334
0	39	1	30.5	191.5
0	40	1	76	87.5
0	41	1	173	145.5
0	42	1	26.833333333333336	82.83333333333333
0	43	1	41.666666666666664	106.33333333333333
0	44	1	170	189.5
0	45	1	172	29
0	46	1	151	73
0	47	1	139.5	81
0	48	1	116	71
0	49	1	24	3
0	50	1	165.5	2.5
0	51	1	78	78.25
0	52	1	151	53.5
0	53	1	111.33333333333333	85.33333333333333
0	54	1	55	175
0	55	1	135	21
0	56	1	137.5	168
0	57	1	61.5	66.5
0	58	1	71.5	174.5
0	59	1	174	70
0	60	1	180	64
0	61	1	18	97
0	62	1	61	55
0	63	1	111	96
0	64	1	143	89
0	65	1	94	112.66666666666667
0	66	1	111	178
0	67	1	123	143.25
0	68	1	177	145.5
0	69	1	105	64
0	70	1	183	39.6
0	71	1	193	21
0	72	1	199.625	34.375
0	73	1	108	102
0	74	1	67.33333333333333	86
0	75	1	1.5	134.5
0	76	1	123	153
0	77	1	93.83333333333333	0.6666666666666667
0	78	1	107	96
0	79	1	140.75	75.5
0	80	1	29	30.75
0	81	1	63.5	160
0	82	1	128	70.33333333333333
0	83	1	180.5	60.5
0	84	1	125.5	180.25
0	85	1	119	177
0	86	1	38	159.5
0	87	1	103	36
0	88	1	131	158
0	89	1	43	93
0	90	1	125	159
0	91	1	87.83333333333333	27.833333333333336
0	92	1	10	3.5
0	93	1	32	43
0	94	1	27	36
0	95	1	27.8	17.6
0	96	1	176.75	118
0	97	1	18	174.5
0	98	1	64	52
0	99	1	188.83333333333331	64.66666666666666
0	100	1	92	70
0	101	1	96.5	112.5
0	102	1	163	68
0	103	1	28.5	42
0	104	1	158	95
0	105	1	184.5	176
0	106	1	68.5	15.5
0	107	1	80.5	60
